signal,unit,pair,hole_A,hole_B,factor_type,diff_params,drilling_speed_A,rotation_speed_A,drilling_speed_B,rotation_speed_B,stage,hole,role,N_samples,mean,std,rms,variance,skewness,kurtosis_excess,minimum,maximum,peak_to_peak,p10,p25,p50,p75,p90,iqr,coeff_variation,crest_factor,shape_factor,impulse_factor,autocorr_lag1,autocorr_lag5,first_diff_variance,first_diff_mean_abs,smoothness_index,zero_crossing_rate,mean_crossing_rate,dominant_freq,dominant_freq_power,spectral_centroid,spectral_variance,spectral_skewness,spectral_kurtosis,spectral_entropy,spectral_rolloff_85,band_energy_low_pct,band_energy_mid_pct,band_energy_high_pct,dc_ratio,sample_entropy
torque,N·m,Case-2RCT_3-4 vs Case-2RCT_7-4,Case-2RCT_3-4,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_7-4,B,55,16.291728,0.925687,16.317528,0.856897,-0.104829,-1.515911,14.713185,17.929228,3.216042,15.162668,15.379494,16.631643,17.158685,17.348246,1.779191,0.056819,1.098771,1.001584,1.100511,0.89089,0.376309,0.194865,0.189572,0.227408,0.055556,0.055556,0.018182,0.427463,0.060732,0.005453,3.043048,10.756169,2.737879,0.109091,81.874428,14.24322,3.882352,0.998418,0.360441
torque,N·m,Case-2RCT_3-4 vs Case-2RCT_7-4,Case-2RCT_3-4,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_3-4,A,55,5.230898,0.189495,5.234267,0.035908,-0.397826,-0.649338,4.741151,5.531055,0.789904,4.96665,5.087262,5.250232,5.39292,5.464685,0.305657,0.036226,1.056701,1.000644,1.057382,0.172721,0.176809,0.058084,0.183833,1.617567,0.444444,0.444444,0.181818,0.215521,0.220127,0.006655,0.363797,0.583559,3.706671,0.309091,3.451157,65.411728,31.137114,0.999356,2.772589
torque,N·m,Case-2RCT_3-4 vs Case-2RCT_7-4,Case-2RCT_3-4,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_7-4,B,55,7.118799,0.317138,7.125731,0.100577,-0.072453,-0.34978,6.459433,7.866932,1.407498,6.67038,6.890532,7.160457,7.352563,7.42658,0.462032,0.044549,1.104017,1.000974,1.105093,0.779415,-0.0194,0.040633,0.111332,0.404006,0.092593,0.092593,0.018182,0.221333,0.100517,0.007029,1.693815,3.719532,3.558404,0.163636,55.646819,38.34878,6.004401,0.999027,0.570545
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_3-6,Case-2RCT_3-5,Case-2RCT_3-6,双因素,,,,,,original,Case-2RCT_3-5,A,58,9.722156,0.546539,9.737242,0.298705,-0.039808,-0.159055,8.455889,10.834506,2.378616,9.166139,9.433754,9.661263,10.074498,10.537751,0.640744,0.056216,1.112687,1.001552,1.114414,0.143059,0.165078,0.492938,0.533911,1.650253,0.421053,0.421053,0.017241,0.128486,0.218455,0.020849,0.147944,-1.116583,4.289307,0.37931,25.504577,35.725107,38.770316,0.998429,2.079442
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_3-6,Case-2RCT_3-5,Case-2RCT_3-6,双因素,,,,,,original,Case-2RCT_3-6,B,58,10.472937,0.552303,10.487239,0.305039,-0.322908,-0.079113,8.916168,11.508309,2.592141,9.831389,10.108106,10.449809,10.909314,11.198463,0.801208,0.052736,1.097363,1.001366,1.098862,0.330779,0.099302,0.408152,0.473239,1.338034,0.333333,0.333333,0.017241,0.162151,0.185934,0.021026,0.569321,-0.948403,4.236768,0.37931,31.471986,38.197115,30.330898,0.998632,
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_3-6,Case-2RCT_3-5,Case-2RCT_3-6,双因素,,,,,,final_comm,Case-2RCT_3-5,A,58,5.392242,0.246567,5.397779,0.060795,-0.145125,-0.306126,4.812689,5.845062,1.032374,5.102982,5.225425,5.410114,5.558824,5.730237,0.333399,0.045726,1.082864,1.001027,1.083976,0.079507,0.19601,0.107987,0.258931,1.776239,0.491228,0.491228,0.155172,0.183283,0.240532,0.014046,0.404038,-0.465914,4.092777,0.396552,7.973669,56.571867,35.454464,0.998962,
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_3-6,Case-2RCT_3-5,Case-2RCT_3-6,双因素,,,,,,final_comm,Case-2RCT_3-6,B,58,5.560554,0.24554,5.565879,0.06029,-0.2701,0.826786,4.756314,6.037402,1.281088,5.314365,5.402254,5.548825,5.737936,5.87781,0.335682,0.044158,1.084717,1.000958,1.085756,0.24357,0.077327,0.091656,0.230353,1.520258,0.403509,0.403509,0.189655,0.155639,0.2114,0.016122,0.782106,-0.472891,4.085943,0.413793,13.069148,60.076774,26.854078,0.99904,2.079442
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-1,Case-2RCT_3-5,Case-2RCT_5-1,双因素,,,,,,original,Case-2RCT_3-5,A,60,9.705526,0.547119,9.720678,0.29934,0.003741,-0.203521,8.455889,10.834506,2.378616,9.109129,9.410864,9.636094,10.072611,10.519705,0.661747,0.056372,1.114583,1.001561,1.116323,0.156748,0.207002,0.487164,0.535119,1.627463,0.440678,0.440678,0.016667,0.149833,0.213777,0.02182,0.174454,-1.199014,4.231668,0.4,27.054267,35.897427,37.048306,0.998427,2.197225
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-1,Case-2RCT_3-5,Case-2RCT_5-1,双因素,,,,,,original,Case-2RCT_5-1,B,60,21.041149,0.788185,21.05566,0.621236,0.725989,0.114135,19.583166,23.271023,3.687858,20.328768,20.587775,20.828226,21.446261,22.28785,0.858486,0.037459,1.105215,1.00069,1.105977,0.525396,-0.025545,0.51961,0.474743,0.836414,0.220339,0.220339,0.1,0.224311,0.153455,0.013019,1.069266,0.426507,4.106371,0.266667,27.023769,53.396829,19.579402,0.99931,0.824175
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-1,Case-2RCT_3-5,Case-2RCT_5-1,双因素,,,,,,final_comm,Case-2RCT_3-5,A,60,5.266585,0.233938,5.271691,0.054727,0.277292,-0.630136,4.767951,5.740169,0.972218,5.007092,5.098224,5.226704,5.462509,5.606383,0.364285,0.044419,1.088867,1.00097,1.089923,0.257384,0.107646,0.079784,0.227336,1.457852,0.440678,0.440678,0.233333,0.265778,0.20389,0.008953,0.717403,1.557981,3.75718,0.283333,8.566536,69.476321,21.957143,0.999021,2.890372
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-1,Case-2RCT_3-5,Case-2RCT_5-1,双因素,,,,,,final_comm,Case-2RCT_5-1,B,60,7.601291,0.372452,7.610258,0.138721,0.503963,0.393629,6.829773,8.657814,1.828041,7.24268,7.403186,7.546265,7.752662,8.172931,0.349476,0.048999,1.137651,1.00118,1.138993,0.468386,-0.156976,0.13266,0.253509,0.956307,0.271186,0.271186,0.1,0.252402,0.165311,0.007171,1.194276,1.631101,3.8316,0.266667,8.690913,74.308787,17.000301,0.99882,1.306252
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-2,Case-2RCT_3-5,Case-2RCT_5-2,双因素,,,,,,original,Case-2RCT_3-5,A,60,9.705526,0.547119,9.720678,0.29934,0.003741,-0.203521,8.455889,10.834506,2.378616,9.109129,9.410864,9.636094,10.072611,10.519705,0.661747,0.056372,1.114583,1.001561,1.116323,0.156748,0.207002,0.487164,0.535119,1.627463,0.440678,0.440678,0.016667,0.149833,0.213777,0.02182,0.174454,-1.199014,4.231668,0.4,27.054267,35.897427,37.048306,0.998427,2.197225
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-2,Case-2RCT_3-5,Case-2RCT_5-2,双因素,,,,,,original,Case-2RCT_5-2,B,60,20.753453,0.535945,20.760257,0.287237,-0.067853,1.192949,19.428114,22.273769,2.845655,20.193399,20.560762,20.844162,20.985202,21.242444,0.42444,0.025824,1.072904,1.000328,1.073256,0.574045,-0.036425,0.210146,0.286257,0.73161,0.20339,0.20339,0.15,0.27818,0.133206,0.007387,1.366994,2.977909,3.713439,0.216667,38.129201,52.834353,9.036446,0.999672,0.747214
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-2,Case-2RCT_3-5,Case-2RCT_5-2,双因素,,,,,,final_comm,Case-2RCT_3-5,A,60,5.053405,0.23634,5.058837,0.055857,0.146032,-0.614322,4.507804,5.531365,1.023561,4.771581,4.908445,5.022354,5.26001,5.390193,0.351565,0.046768,1.093407,1.001075,1.094582,0.259802,0.16062,0.081124,0.222821,1.452371,0.440678,0.440678,0.233333,0.311279,0.203757,0.00737,0.591133,1.483991,3.625748,0.266667,6.287494,73.873885,19.83862,0.998922,1.734601
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_5-2,Case-2RCT_3-5,Case-2RCT_5-2,双因素,,,,,,final_comm,Case-2RCT_5-2,B,60,6.905499,0.282405,6.911175,0.079752,-0.013091,1.150066,6.259723,7.757119,1.497396,6.55505,6.815039,6.91638,7.04318,7.228266,0.228141,0.040896,1.122402,1.000822,1.123325,0.475236,-0.043709,0.073313,0.1809,0.919253,0.271186,0.271186,0.15,0.411342,0.161633,0.004681,1.305101,3.897855,3.309206,0.216667,13.455363,75.165377,11.37926,0.999177,1.07992
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-1,Case-2RCT_3-5,Case-2RCT_7-1,双因素,,,,,,original,Case-2RCT_3-5,A,55,9.741525,0.550746,9.756798,0.303322,-0.097697,-0.151143,8.455889,10.834506,2.378616,9.186571,9.434533,9.706076,10.092563,10.564821,0.65803,0.056536,1.110457,1.001568,1.112198,0.182228,0.161347,0.46046,0.519716,1.518059,0.425926,0.425926,0.236364,0.17204,0.224899,0.020694,0.104546,-1.126897,4.218222,0.4,25.991457,35.407495,38.601048,0.998433,2.140066
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-1,Case-2RCT_3-5,Case-2RCT_7-1,双因素,,,,,,original,Case-2RCT_7-1,B,55,13.646826,0.902284,13.67608,0.814117,0.641977,4.375633,11.399788,17.347723,5.947935,12.746761,13.253282,13.638252,14.188535,14.53499,0.935253,0.066117,1.268472,1.002144,1.271191,0.677249,-0.160337,0.541196,0.357202,0.664764,0.12963,0.12963,0.054545,0.534121,0.115053,0.012831,1.910014,2.596705,2.787617,0.236364,76.716307,9.432654,13.851038,0.997859,0.54764
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-1,Case-2RCT_3-5,Case-2RCT_7-1,双因素,,,,,,final_comm,Case-2RCT_3-5,A,55,5.895334,0.24807,5.900456,0.061539,0.19907,-0.808039,5.385418,6.411681,1.026262,5.617959,5.715989,5.888227,6.11955,6.247376,0.40356,0.042079,1.086642,1.000869,1.087586,0.288869,0.168831,0.086014,0.232994,1.39773,0.425926,0.425926,0.236364,0.330849,0.203048,0.009171,0.419261,1.0009,3.64858,0.254545,13.890579,66.594917,19.514504,0.999132,2.484907
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-1,Case-2RCT_3-5,Case-2RCT_7-1,双因素,,,,,,final_comm,Case-2RCT_7-1,B,55,7.126078,0.321234,7.133184,0.103191,0.833862,4.693448,6.318328,8.439666,2.121339,6.872734,6.987691,7.110236,7.258626,7.400102,0.270935,0.045079,1.183156,1.000997,1.184335,0.533472,-0.197849,0.09751,0.167908,0.944942,0.203704,0.203704,0.090909,0.221311,0.150852,0.009689,1.064205,0.928471,3.613699,0.254545,53.789141,29.454621,16.756237,0.999003,1.208311
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-2,Case-2RCT_3-5,Case-2RCT_7-2,双因素,,,,,,original,Case-2RCT_3-5,A,60,9.705526,0.547119,9.720678,0.29934,0.003741,-0.203521,8.455889,10.834506,2.378616,9.109129,9.410864,9.636094,10.072611,10.519705,0.661747,0.056372,1.114583,1.001561,1.116323,0.156748,0.207002,0.487164,0.535119,1.627463,0.440678,0.440678,0.016667,0.149833,0.213777,0.02182,0.174454,-1.199014,4.231668,0.4,27.054267,35.897427,37.048306,0.998427,2.197225
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-2,Case-2RCT_3-5,Case-2RCT_7-2,双因素,,,,,,original,Case-2RCT_7-2,B,60,15.591239,0.742792,15.608628,0.55174,-0.355276,1.520506,13.212302,17.65484,4.442539,14.720514,15.207537,15.590193,16.066613,16.315371,0.859076,0.047642,1.131095,1.001115,1.132356,0.729853,-0.234323,0.30386,0.334111,0.550732,0.169492,0.169492,0.066667,0.232416,0.105696,0.008323,2.176777,4.873945,3.447162,0.15,56.518858,36.228304,7.252838,0.998885,0.559616
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-2,Case-2RCT_3-5,Case-2RCT_7-2,双因素,,,,,,final_comm,Case-2RCT_3-5,A,60,5.192084,0.241132,5.197587,0.058145,0.167669,-0.579105,4.645117,5.68301,1.037892,4.912096,5.048034,5.15851,5.399292,5.544566,0.351258,0.046442,1.093394,1.00106,1.094553,0.238588,0.204375,0.086648,0.230763,1.490217,0.440678,0.440678,0.233333,0.314456,0.208204,0.008286,0.596539,1.312489,3.640839,0.266667,7.078072,71.762589,21.159339,0.998936,2.197225
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-2,Case-2RCT_3-5,Case-2RCT_7-2,双因素,,,,,,final_comm,Case-2RCT_7-2,B,60,6.318711,0.293651,6.325417,0.086231,0.178895,1.271524,5.495668,7.190677,1.695009,5.965854,6.178701,6.307779,6.493076,6.62887,0.314374,0.046473,1.136791,1.001061,1.137998,0.616068,-0.337011,0.067184,0.172961,0.779119,0.271186,0.271186,0.1,0.220337,0.135541,0.005634,1.557595,3.728451,3.497186,0.216667,23.860603,69.513593,6.625804,0.998939,0.908259
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-3,Case-2RCT_3-5,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_3-5,A,60,9.705526,0.547119,9.720678,0.29934,0.003741,-0.203521,8.455889,10.834506,2.378616,9.109129,9.410864,9.636094,10.072611,10.519705,0.661747,0.056372,1.114583,1.001561,1.116323,0.156748,0.207002,0.487164,0.535119,1.627463,0.440678,0.440678,0.016667,0.149833,0.213777,0.02182,0.174454,-1.199014,4.231668,0.4,27.054267,35.897427,37.048306,0.998427,2.197225
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-3,Case-2RCT_3-5,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_7-3,B,60,16.962008,0.720387,16.977044,0.518957,0.48361,-0.465096,15.401246,18.578269,3.177024,16.333408,16.415779,16.758844,17.486445,18.107343,1.070666,0.042471,1.094317,1.000886,1.095287,0.829212,-0.010691,0.186945,0.290759,0.360232,0.152542,0.152542,0.05,0.595017,0.084446,0.005028,2.758768,8.817513,2.340236,0.116667,74.618312,20.616347,4.765341,0.999113,0.495077
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-3,Case-2RCT_3-5,Case-2RCT_7-3,双因素,,,,,,final_comm,Case-2RCT_3-5,A,60,5.422572,0.239152,5.427755,0.057194,0.210026,-0.675846,4.928017,5.915197,0.98718,5.141555,5.282101,5.400209,5.619212,5.769812,0.337111,0.044103,1.089805,1.000956,1.090847,0.303382,0.18929,0.078001,0.218734,1.363802,0.40678,0.40678,0.233333,0.319566,0.192673,0.006598,0.109677,0.97414,3.545081,0.25,8.925916,74.805286,16.268798,0.999044,2.772589
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-3,Case-2RCT_3-5,Case-2RCT_7-3,双因素,,,,,,final_comm,Case-2RCT_7-3,B,60,7.115264,0.25844,7.119878,0.066791,0.485038,0.300794,6.54851,7.785495,1.236985,6.823596,6.995332,7.069948,7.248857,7.482641,0.253526,0.036322,1.093487,1.000648,1.094196,0.669941,-0.098006,0.043359,0.139442,0.649174,0.152542,0.152542,0.116667,0.271526,0.126785,0.005213,1.360241,3.140178,3.164598,0.2,35.995341,57.770122,6.234536,0.999351,0.571786
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-4,Case-2RCT_3-5,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_3-5,A,55,9.741525,0.550746,9.756798,0.303322,-0.097697,-0.151143,8.455889,10.834506,2.378616,9.186571,9.434533,9.706076,10.092563,10.564821,0.65803,0.056536,1.110457,1.001568,1.112198,0.182228,0.161347,0.46046,0.519716,1.518059,0.425926,0.425926,0.236364,0.17204,0.224899,0.020694,0.104546,-1.126897,4.218222,0.4,25.991457,35.407495,38.601048,0.998433,2.140066
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-4,Case-2RCT_3-5,Case-2RCT_7-4,双因素,,,,,,original,Case-2RCT_7-4,B,55,16.291728,0.925687,16.317528,0.856897,-0.104829,-1.515911,14.713185,17.929228,3.216042,15.162668,15.379494,16.631643,17.158685,17.348246,1.779191,0.056819,1.098771,1.001584,1.100511,0.89089,0.376309,0.194865,0.189572,0.227408,0.055556,0.055556,0.018182,0.427463,0.060732,0.005453,3.043048,10.756169,2.737879,0.109091,81.874428,14.24322,3.882352,0.998418,0.360441
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-4,Case-2RCT_3-5,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_3-5,A,55,5.726663,0.244124,5.73177,0.059597,0.154183,-0.76137,5.196319,6.19516,0.998841,5.463791,5.557978,5.683661,5.930937,6.075723,0.372959,0.042629,1.080846,1.000892,1.08181,0.243307,0.147854,0.08679,0.23017,1.456286,0.425926,0.425926,0.236364,0.286958,0.215103,0.010912,0.533326,0.579592,3.876739,0.290909,13.00485,61.978371,25.016778,0.999109,1.845827
torque,N·m,Case-2RCT_3-5 vs Case-2RCT_7-4,Case-2RCT_3-5,Case-2RCT_7-4,双因素,,,,,,final_comm,Case-2RCT_7-4,B,55,7.595401,0.339077,7.602828,0.114973,-0.066833,-0.602522,6.866018,8.363813,1.497795,7.112499,7.332744,7.644549,7.853279,7.952192,0.520535,0.044642,1.100092,1.000978,1.101168,0.799774,0.040801,0.042739,0.113208,0.371729,0.092593,0.092593,0.018182,0.260001,0.093813,0.007129,1.924652,4.829425,3.431328,0.145455,59.025475,35.586154,5.388371,0.999023,0.606136
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-1,Case-2RCT_3-6,Case-2RCT_5-1,双因素,,,,,,original,Case-2RCT_3-6,A,58,10.472937,0.552303,10.487239,0.305039,-0.322908,-0.079113,8.916168,11.508309,2.592141,9.831389,10.108106,10.449809,10.909314,11.198463,0.801208,0.052736,1.097363,1.001366,1.098862,0.330779,0.099302,0.408152,0.473239,1.338034,0.333333,0.333333,0.017241,0.162151,0.185934,0.021026,0.569321,-0.948403,4.236768,0.37931,31.471986,38.197115,30.330898,0.998632,
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-1,Case-2RCT_3-6,Case-2RCT_5-1,双因素,,,,,,original,Case-2RCT_5-1,B,58,21.057171,0.796987,21.071989,0.635189,0.673242,0.023919,19.583166,23.271023,3.687858,20.320473,20.593929,20.838595,21.60185,22.294801,1.007921,0.037849,1.104358,1.000704,1.105135,0.51626,-0.0123,0.536244,0.486128,0.844228,0.22807,0.22807,0.103448,0.24828,0.15971,0.012918,0.970969,0.246534,3.862732,0.258621,24.74623,60.000419,15.253351,0.999296,0.802346
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-1,Case-2RCT_3-6,Case-2RCT_5-1,双因素,,,,,,final_comm,Case-2RCT_3-6,A,58,5.600252,0.261226,5.606236,0.068239,-0.250083,-0.069242,4.873848,6.103344,1.229496,5.284406,5.439071,5.586875,5.784221,5.963975,0.34515,0.046645,1.088671,1.001069,1.089834,0.282368,-0.049924,0.098095,0.249566,1.437518,0.368421,0.368421,0.12069,0.205022,0.201303,0.01246,0.721875,-0.220446,3.973031,0.327586,10.543059,61.077995,28.378946,0.99893,2.251292
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-1,Case-2RCT_3-6,Case-2RCT_5-1,双因素,,,,,,final_comm,Case-2RCT_5-1,B,58,8.077719,0.368608,8.08598,0.135872,0.76919,0.848185,7.313871,9.247793,1.933922,7.707164,7.847274,8.002224,8.234073,8.594412,0.386799,0.045633,1.143682,1.001023,1.144852,0.449113,-0.149775,0.12823,0.241868,0.943753,0.263158,0.263158,0.103448,0.281776,0.177205,0.009938,1.126167,0.767351,3.76195,0.258621,8.631885,74.986446,16.381669,0.998977,1.18377
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-2,Case-2RCT_3-6,Case-2RCT_5-2,双因素,,,,,,original,Case-2RCT_3-6,A,58,10.472937,0.552303,10.487239,0.305039,-0.322908,-0.079113,8.916168,11.508309,2.592141,9.831389,10.108106,10.449809,10.909314,11.198463,0.801208,0.052736,1.097363,1.001366,1.098862,0.330779,0.099302,0.408152,0.473239,1.338034,0.333333,0.333333,0.017241,0.162151,0.185934,0.021026,0.569321,-0.948403,4.236768,0.37931,31.471986,38.197115,30.330898,0.998632,
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-2,Case-2RCT_3-6,Case-2RCT_5-2,双因素,,,,,,original,Case-2RCT_5-2,B,58,20.74932,0.540264,20.756231,0.291885,-0.057111,1.189944,19.428114,22.273769,2.845655,20.182647,20.583945,20.844162,20.985157,21.239275,0.401212,0.026038,1.073112,1.000333,1.07347,0.575541,-0.05392,0.193185,0.268412,0.661851,0.192982,0.192982,0.155172,0.176139,0.160975,0.011901,0.995392,0.717888,4.103189,0.275862,35.253409,44.157735,20.588856,0.999666,0.731862
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-2,Case-2RCT_3-6,Case-2RCT_5-2,双因素,,,,,,final_comm,Case-2RCT_3-6,A,58,5.275472,0.236813,5.280693,0.05608,0.276216,-0.272444,4.672393,5.781808,1.109415,5.042046,5.106725,5.240261,5.433818,5.612235,0.327092,0.044889,1.094896,1.00099,1.095979,0.450836,-0.004606,0.061646,0.190003,1.099238,0.315789,0.315789,0.12069,0.264226,0.169842,0.00651,1.19454,2.355353,3.537903,0.224138,9.181925,79.186242,11.631833,0.99901,1.349927
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_5-2,Case-2RCT_3-6,Case-2RCT_5-2,双因素,,,,,,final_comm,Case-2RCT_5-2,B,58,7.150521,0.285755,7.15613,0.081656,-0.397052,1.562836,6.281848,7.920866,1.639018,6.835698,7.07812,7.160469,7.279904,7.440095,0.201784,0.039963,1.106864,1.000784,1.107733,0.444049,-0.009875,0.068774,0.171693,0.842239,0.263158,0.263158,0.155172,0.232914,0.200531,0.009552,1.002681,0.913227,3.971866,0.293103,11.397064,61.537715,27.065221,0.999212,0.949081
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-1,Case-2RCT_3-6,Case-2RCT_7-1,双因素,,,,,,original,Case-2RCT_3-6,A,55,10.470828,0.563302,10.485694,0.317309,-0.318112,-0.160402,8.916168,11.508309,2.592141,9.820128,10.099663,10.466307,10.919469,11.205372,0.819806,0.053797,1.097525,1.00142,1.099083,0.344424,0.087514,0.414112,0.473592,1.305074,0.314815,0.314815,0.018182,0.181304,0.182484,0.020604,0.554927,-0.963201,4.112193,0.363636,37.550356,33.679183,28.770461,0.998581,
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-1,Case-2RCT_3-6,Case-2RCT_7-1,双因素,,,,,,original,Case-2RCT_7-1,B,55,13.646826,0.902284,13.67608,0.814117,0.641977,4.375633,11.399788,17.347723,5.947935,12.746761,13.253282,13.638252,14.188535,14.53499,0.935253,0.066117,1.268472,1.002144,1.271191,0.677249,-0.160337,0.541196,0.357202,0.664764,0.12963,0.12963,0.054545,0.534121,0.115053,0.012831,1.910014,2.596705,2.787617,0.236364,76.716307,9.432654,13.851038,0.997859,0.54764
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-1,Case-2RCT_3-6,Case-2RCT_7-1,双因素,,,,,,final_comm,Case-2RCT_3-6,A,55,6.169528,0.244556,6.174285,0.059808,0.019298,-0.397062,5.538903,6.662948,1.124045,5.876433,5.994539,6.154631,6.35917,6.493356,0.364631,0.039639,1.079145,1.000771,1.079977,0.510827,-0.002512,0.057769,0.189016,0.965919,0.314815,0.314815,0.2,0.172859,0.15646,0.007812,0.772106,1.143097,3.692764,0.218182,26.919069,62.655506,10.425425,0.999229,2.302585
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-1,Case-2RCT_3-6,Case-2RCT_7-1,双因素,,,,,,final_comm,Case-2RCT_7-1,B,55,7.200394,0.324313,7.207561,0.105179,0.668134,3.910332,6.360898,8.462845,2.101947,6.90123,7.059494,7.178262,7.334921,7.492482,0.275426,0.045041,1.174162,1.000995,1.175331,0.590013,-0.256167,0.087664,0.164359,0.833478,0.240741,0.240741,0.090909,0.246777,0.139242,0.00783,0.997653,0.437997,3.45435,0.236364,59.082814,26.669683,14.247503,0.999005,0.961411
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-2,Case-2RCT_3-6,Case-2RCT_7-2,双因素,,,,,,original,Case-2RCT_3-6,A,58,10.472937,0.552303,10.487239,0.305039,-0.322908,-0.079113,8.916168,11.508309,2.592141,9.831389,10.108106,10.449809,10.909314,11.198463,0.801208,0.052736,1.097363,1.001366,1.098862,0.330779,0.099302,0.408152,0.473239,1.338034,0.333333,0.333333,0.017241,0.162151,0.185934,0.021026,0.569321,-0.948403,4.236768,0.37931,31.471986,38.197115,30.330898,0.998632,
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-2,Case-2RCT_3-6,Case-2RCT_7-2,双因素,,,,,,original,Case-2RCT_7-2,B,58,15.59233,0.755672,15.610316,0.57104,-0.353721,1.372772,13.212302,17.65484,4.442539,14.703686,15.202706,15.622056,16.082716,16.316857,0.88001,0.048464,1.130973,1.001153,1.132277,0.73016,-0.235782,0.314686,0.344472,0.551075,0.175439,0.175439,0.068966,0.200841,0.105241,0.008233,2.183536,4.959121,3.43538,0.155172,56.155122,36.733438,7.11144,0.998847,0.648027
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-2,Case-2RCT_3-6,Case-2RCT_7-2,双因素,,,,,,final_comm,Case-2RCT_3-6,A,58,5.349737,0.219491,5.354161,0.048176,0.118557,-0.184918,4.775345,5.808829,1.033484,5.131219,5.189604,5.329854,5.488052,5.657789,0.298448,0.041028,1.084919,1.000827,1.085816,0.398865,0.093953,0.057762,0.184179,1.198969,0.350877,0.350877,0.189655,0.20072,0.179574,0.008187,0.998138,1.439621,3.771191,0.258621,10.637347,73.886386,15.476267,0.999172,1.791759
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-2,Case-2RCT_3-6,Case-2RCT_7-2,双因素,,,,,,final_comm,Case-2RCT_7-2,B,58,6.341322,0.305244,6.348537,0.093174,0.077246,1.565779,5.486316,7.26711,1.780795,6.001422,6.15345,6.356963,6.519701,6.614081,0.36625,0.048136,1.14469,1.001138,1.145993,0.64087,-0.332766,0.068519,0.17157,0.735387,0.280702,0.280702,0.103448,0.274909,0.129899,0.005522,1.334491,2.298056,3.475561,0.189655,30.412503,62.699488,6.888009,0.998863,0.916291
torque,N·m,Case-2RCT_3-6 vs Case-2RCT_7-3,Case-2RCT_3-6,Case-2RCT_7-3,双因素,,,,,,original,Case-2RCT_3-6,A,58,10.472937,0.552303,10.487239,0.305039,-0.322908,-0.079113,8.916168,11.508309,2.592141,9.831389,10.108106,10.449809,10.909314,11.198463,0.801208,0.052736,1.097363,1.001366,1.098862,0.330779,0.099302,0.408152,0.473239,1.338034,0.333333,0.333333,0.017241,0.162151,0.185934,0.021026,0.569321,-0.948403,4.236768,0.37931,31.471986,38.197115,30.330898,0.998632,
